,Unnamed: 0,rating,reviewContent,clean_teks
4878,4878,5,nan,nan
4879,4879,5,"maaf sempat kasih ulusan, barang sesuai",maaf kasih ulusan barang sesuai
4880,4880,3,Packing lumayan. Hanya saja memory stlh di cek hanya 58GB (order 64GB),packing lumayan memory cek gb order gb
4881,4881,5,it's a good product but the speed is not recommended,its a good produk but the speed is not recommended
4882,4882,5,nan,nan
4883,4883,5,nan,nan
4884,4884,5,barang vagus..semoga awet,barang vagussemoga awet
4885,4885,5,barangnya mantap gan,barang mantap juragan
4886,4886,5,mantap gan ori dan pastinya awet +kecepatan nyalinnya file2 gede juga cepet,mantap juragan original pasti awet cepat nyalinnya file cepat
4887,4887,5,"Terima kasih, pesanan sudah diterima. Packing rapih dan aman.👍👍🙏",terima kasih pesan terima packing rapih aman
4888,4888,5,barang bagus dan cepat datangnya,barang bagus cepat datang
4889,4889,5,barang bagus...berfungsi dengan baik...thanks,barang bagusberfungsi baikthanks
4890,4890,5,"Pesanan saya sdh saya terima dan berfungsi,terima kasih.",pesan terima berfungsiterima kasih
4891,4891,5,Hr senin pesen bsknya lgs datang barangnya. Flashdisk nya jg ori. Top deh,senin pesan bsknya lgs barang flashdisk nya original top deh
4892,4892,4,Mantap,mantap
4893,4893,4,nan,nan
4894,4894,5,nan,nan
4895,4895,5,nan,nan
4896,4896,5,nan,nan
4897,4897,5,nan,nan
4898,4898,5,nan,nan
4899,4899,5,nan,nan
4900,4900,5,nan,nan
4901,4901,5,nan,nan
4902,4902,5,nan,nan
4903,4903,5,nan,nan
4904,4904,5,nan,nan
4905,4905,5,nan,nan
4906,4906,3,nan,nan
4907,4907,5,nan,nan
4908,4908,5,nan,nan
4909,4909,5,nan,nan
4910,4910,5,nan,nan
4911,4911,2,nan,nan
4912,4912,5,nan,nan
4913,4913,5,Sdh diterima dgn keadaan normal,terima normal
4914,4914,5,Recomended seller. barangnya original semua.,recomended jual barang original
4915,4915,5,nan,nan
4916,4916,5,nan,nan
4917,4917,5,real produc. terimakasih lazada,real produc terimakasih lazada
4918,4918,5,Mantap.....,mantap
4919,4919,5,"barang ok, kualitas baik, cepat sampai, terima kasih",barang ok kualitas cepat terima kasih
4920,4920,5,nan,nan
4921,4921,5,nan,nan
4922,4922,5,nan,nan
4923,4923,5,nan,nan
4924,4924,5,nan,nan
4925,4925,5,original,original
4926,4926,3,nan,nan
4927,4927,5,nan,nan
4928,4928,5,nan,nan
4929,4929,5,nan,nan
4930,4930,5,nan,nan
4931,4931,4,nan,nan
4932,4932,5,nan,nan
4933,4933,5,sip mantap,sip mantap
4934,4934,5,nan,nan
4935,4935,5,nan,nan
4936,4936,2,nan,nan
4937,4937,5,"Berfungsi dgn baik sesuai 32 GB, terima kasih.",fungsi sesuai gb terima kasih
4938,4938,5,Barang telah kami terima dengan baik dan berfungsi dengan baik. Maaf terlambat memberi ulasan karena ditempat kami ada gangguan internet dan keamanan. Terimakasih.,barang terima fungsi maaf lambat ulas tempat ganggu internet aman terimakasih
4939,4939,5,Ok barang sdh di Terima utk penyimpanan video lumayan,ok barang terima simpan video lumayan
4940,4940,4,"lancar jaya bagus, pengiriman lumayan lama",lancar jaya bagus kirim lumayan
4941,4941,5,nan,nan
4942,4942,5,produk ok..pengiriman ok..pengrmasan ok..good,produk okpengiriman okpengrmasan okgood
4943,4943,5,nan,nan
4944,4944,5,nan,nan
4945,4945,5,nan,nan
4946,4946,5,bagus 😎😎,bagus
4947,4947,5,nan,nan
4948,4948,5,nan,nan
4949,4949,5,Barangnya udah sampai bagus sekali,barang bagus
4950,4950,5,nan,nan
4951,4951,5,very good,very good
